Li,B,O,Na,Mg,Al,Si,P,K,Ca,Ti,Zn,Y,Zr,Sn,Density293K
0,0,0.555214182,0.184124504,0,0,0.135302092,0.044792389,0,0.080566833,0,0,0,0,0,2.696000099
0,0,0.558500264,0.182791211,0,0,0.119468013,0.059285374,0,0.079955137,0,0,0,0,0,2.788000107
0,0,0.545182502,0.189991095,0,0,0.17446131,0.007266251,0,0.083098842,0,0,0,0,0,2.720999956
0,0,0.545536129,0.194011311,0,0,0.150614007,0.024975851,0,0.084862701,0,0,0,0,0,2.726999998
0,0,0.54578435,0.196019915,0,0,0.138014014,0.034376383,0,0.085805338,0,0,0,0,0,2.747999907
0,0,0.545940293,0.1978558,0,0,0.127383902,0.042283149,0,0.086536857,0,0,0,0,0,2.786999941
0.111111098,0.333333286,0.555555616,0,0,0,0,0,0,0,0,0,0,0,0,2.377000093
0.146341493,0.29268289,0.536585378,0,0.024390239,0,0,0,0,0,0,0,0,0,0,2.849999905
0.146771,0.291585194,0.536203493,0,0.024461839,0,0,0,0,0,0,0,0,0,0,2.89199996
0.146341493,0.29268289,0.536585378,0,0,0,0,0,0,0.024390239,0,0,0,0,0,2.959000111
0.146771,0.291585194,0.536203493,0,0,0,0,0,0,0.024461839,0,0,0,0,0,2.868999958
0,0,0.59366041,0,0.022685681,0.122095207,0.126273302,0,0,0.1352854,0,0,0,0,0,2.869999886
0,0,0.593442917,0,0.02280108,0.1214676,0.125820503,0,0,0.135804596,0,0,0,0,0,2.880000114
0,0,0.589103474,0,0.022862073,0.132137917,0.112137915,0,0,0.143758622,0,0,0,0,0,2.890000105
0,0,0.58905945,0,0.022930953,0.13047161,0.112548111,0,0,0.144319906,0,0,0,0,0,2.890000105
0,0.04651163,0.651162777,0,0,0,0,0.1860465,0,0,0,0.116279093,0,0,0,3.130000114
0.153828403,0.307703002,0.538468595,0,0,0,0,0,0,0,0,0,0,0,0,2.130000114
0,0,0.666666662,0,0,0,0.330333338,0,0,0,0.003000001,0,0,0,0,2.201999903
0,0,0.666666607,0,0,0,0.317666722,0,0,0,0.015666671,0,0,0,0,2.201999903
0,0,0.666666654,0,0,0,0.308333343,0,0,0,0.025000003,0,0,0,0,2.201999903
0,0,0.615384625,0.069230774,0,0.084615387,0.223076906,0,0,0.007692308,0,0,0,0,0,2.398999929
0,0,0.600005998,0.049980503,0,0.150001499,0.150001499,0,0,0.050010501,0,0,0,0,0,2.52699995
0,0,0.615365662,0.000799975,0,0.153102986,0.154579884,0,0,0.076151493,0,0,0,0,0,2.700999975
0,0,0.711111089,0,0,0,0,0.281481503,0,0.007407407,0,0,0,0,0,2.619999886
0,0,0.707692294,0,0,0,0,0.276923086,0,0.015384619,0,0,0,0,0,2.630000114
0,0,0.703999998,0,0,0,0,0.272000001,0,0.024,0,0,0,0,0,2.640000105
0,0,0.69999998,0,0,0,0,0.266666691,0,0.033333329,0,0,0,0,0,2.690000057
0,0,0.695652171,0,0,0,0,0.260869574,0,0.043478256,0,0,0,0,0,2.700000048
0,0,0.690909073,0,0,0,0,0.254545481,0,0.054545447,0,0,0,0,0,2.710000038
0,0,0.685714244,0,0,0,0,0.247619088,0,0.066666668,0,0,0,0,0,2.730000019
0,0,0.68,0,0,0,0,0.24,0,0.08,0,0,0,0,0,2.730000019
0,0,0.630226566,0,0.059946806,0.09874723,0.211079398,0,0,0,0,0,0,0,0,2.50999999
0,0,0.6,0.2,0,0,0,0.2,0,0,0,0,0,0,0,2.369999886
0.146341493,0.29268289,0.536585378,0,0.024390239,0,0,0,0,0,0,0,0,0,0,2.849999905
0.146555915,0.292134828,0.536394744,0,0.024425993,0,0,0,0,0,0,0,0,0,0,2.864000082
0.146771,0.291585194,0.536203493,0,0.024461839,0,0,0,0,0,0,0,0,0,0,2.89199996
0,0.395161279,0.596774205,0.008064516,0,0,0,0,0,0,0,0,0,0,0,1.886999965
0,0.387755108,0.59183673,0.020408162,0,0,0,0,0,0,0,0,0,0,0,1.950000048
0,0.373956606,0.582637713,0.043405681,0,0,0,0,0,0,0,0,0,0,0,2.059999943
0,0.366553984,0.577702776,0.05574324,0,0,0,0,0,0,0,0,0,0,0,2.127000093
0,0.353448296,0.568965492,0.077586212,0,0,0,0,0,0,0,0,0,0,0,2.177999973
0,0.347826105,0.565217378,0.086956517,0,0,0,0,0,0,0,0,0,0,0,2.217000008
0,0.342105283,0.561403487,0.096491229,0,0,0,0,0,0,0,0,0,0,0,2.217999935
0,0.327354304,0.551569498,0.121076198,0,0,0,0,0,0,0,0,0,0,0,2.292999983
0,0,0.6,0.2,0,0,0,0.2,0,0,0,0,0,0,0,2.519999981
0,0,0.663636398,0,0,0,0,0.218181801,0,0,0,0,0,0,0.118181801,3.49000001
0,0,0.655421689,0,0,0,0,0.207228912,0,0,0,0,0,0,0.137349398,3.630000114
0,0,0.64615382,0,0,0,0,0.194871792,0,0,0,0,0,0,0.158974387,3.769999981
0,0,0.635616505,0,0,0,0,0.180821899,0,0,0,0,0,0,0.183561596,3.910000086
0,0,0.623529396,0,0,0,0,0.164705906,0,0,0,0,0,0,0.211764698,4.050000191
0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,2.200999975
0.25,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.600000024
0,0,0.603448264,0.10344829,0,0,0.258620687,0,0,0,0,0.034482759,0,0,0,2.559000015
0,0,0.603448276,0.103448292,0,0,0.255172397,0,0,0,0,0.034482759,0,0.003448276,0,2.63499999
0,0,0.603448241,0.103448286,0,0,0.248275887,0,0,0,0,0.034482757,0,0.010344829,0,2.703999996
0,0,0.603448277,0.103448292,0,0,0.241379292,0,0,0,0,0.034482759,0,0.01724138,0,2.737999916
0,0,0.603448244,0.103448287,0,0,0.234482783,0,0,0,0,0.034482757,0,0.024137929,0,2.829999924
0,0,0.603448264,0,0,0,0.258620687,0,0.10344829,0,0,0.034482759,0,0,0,2.569999933
0,0,0.603448276,0,0,0,0.255172397,0,0.103448292,0,0,0.034482759,0,0.003448276,0,2.612999916
0,0,0.603448241,0,0,0,0.248275887,0,0.103448286,0,0,0.034482757,0,0.010344829,0,2.63499999
0,0,0.603448277,0,0,0,0.241379292,0,0.103448292,0,0,0.034482759,0,0.01724138,0,2.736999989
0,0,0.603448244,0,0,0,0.234482783,0,0.103448287,0,0,0.034482757,0,0.024137929,0,2.803999901
0.150473421,0.016394482,0.577492549,0,0,0.017856012,0.212937627,0.006290907,0.018555002,0,0,0,0,0,0,2.400000095
0.065419698,0.017629531,0.614300198,0,0,0.047360182,0.228631098,0.006756964,0.01990233,0,0,0,0,0,0,2.5
0.128965185,0.016695538,0.586801058,0,0,0.025326817,0.216884575,0.006426209,0.018900618,0,0,0,0,0,0,2.430000067
0.089318943,0.01724352,0.603957291,0,0,0.039077041,0.224227791,0.006636894,0.019538521,0,0,0,0,0,0,2.470000029
0.108902203,0.017004251,0.595461342,0,0,0.032258062,0.220617706,0.006501626,0.019254811,0,0,0,0,0,0,2.450000048
0,0.042993269,0.655918427,0,0,0,0,0.193560009,0,0.107528296,0,0,0,0,0,2.710000038
0.154139981,0,0.588528538,0,0,0.013918558,0.235903374,0.007509549,0,0,0,0,0,0,0,2.354000092
0,0.030240503,0.617088952,0,0.016811551,0.059060317,0.189527416,0,0,0.08727126,0,0,0,0,0,2.664000034
0,0.029266283,0.613286626,0,0.032529542,0.057158554,0.183360816,0,0,0.084398179,0,0,0,0,0,2.694000006
0,0.031265588,0.621154176,0,0,0.061200725,0.19607518,0,0,0.090304331,0,0,0,0,0,2.631999969
0,0.02937158,0.614754074,0,0.016393439,0.058060109,0.185792399,0,0,0.0956284,0,0,0,0,0,2.700000048
0,0.03081045,0.619557929,0,0.017079701,0.060281311,0.193570008,0,0,0.078700601,0,0,0,0,0,2.628999949
0,0.042056069,0.616488684,0,0.01635514,0.057409878,0.183244304,0,0,0.084445925,0,0,0,0,0,2.644999981
0,0.017158543,0.617707672,0,0.017501712,0.061084416,0.196293721,0,0,0.090253936,0,0,0,0,0,2.694000006
0,0.028524053,0.616252034,0,0.015920401,0.075621888,0.180431209,0,0,0.083250415,0,0,0,0,0,2.644000053
0,0.031800901,0.618043548,0,0.017628761,0.040788114,0.199792604,0,0,0.091946072,0,0,0,0,0,2.677999973
0,0.029073703,0.618999334,0,0.016227181,0.056795134,0.195064215,0,0,0.083840433,0,0,0,0,0,2.677999973
0,0.031154755,0.614967838,0,0.017609208,0.061632234,0.18354217,0,0,0.091093795,0,0,0,0,0,2.678999901
0,0.395161279,0.596774205,0.008064516,0,0,0,0,0,0,0,0,0,0,0,1.919999957
0,0.39271257,0.595141681,0.01214575,0,0,0,0,0,0,0,0,0,0,0,1.919999957
0,0.387755108,0.59183673,0.020408162,0,0,0,0,0,0,0,0,0,0,0,1.970000029
0,0.38016531,0.586776839,0.033057851,0,0,0,0,0,0,0,0,0,0,0,2.019999981
0,0.375000018,0.58333331,0.041666672,0,0,0,0,0,0,0,0,0,0,0,2.059999943
0,0.368421065,0.578947361,0.052631574,0,0,0,0,0,0,0,0,0,0,0,2.099999905
0,0.361702109,0.574468103,0.063829788,0,0,0,0,0,0,0,0,0,0,0,2.130000114
0,0.347826105,0.565217378,0.086956517,0,0,0,0,0,0,0,0,0,0,0,2.210000038
0,0.333333286,0.555555616,0.111111098,0,0,0,0,0,0,0,0,0,0,0,2.289999962
0,0.318181801,0.545454597,0.136363602,0,0,0,0,0,0,0,0,0,0,0,2.349999905
0,0.307798808,0.538532491,0.153668701,0,0,0,0,0,0,0,0,0,0,0,2.369999886
0,0.302325598,0.5348837,0.162790702,0,0,0,0,0,0,0,0,0,0,0,2.380000114
0.026121413,0,0.603867504,0.054335078,0,0.05357426,0.227199225,0,0.023521954,0,0.005389127,0.005294024,0,0,0,2.460000038
0.025948732,0.008796179,0.602821059,0.053970847,0,0.053216896,0.220564213,0,0.023372702,0,0.005371953,0.005246292,0,0,0,2.460000038
0.026132296,0,0.604560607,0.054337593,0,0.053583762,0.222093071,0.004334443,0.023556756,0,0.00540235,0.005308123,0,0,0,2.450000048
0.023942693,0,0.606777259,0.046773296,0,0.037549464,0.241389435,0,0.023223102,0,0,0.019625162,0,0,0,2.5
0.023491691,0,0.607152231,0.046590763,0.009717315,0.037233342,0.241984012,0,0.023229941,0,0,0.009880905,0,0,0,2.450000048
0.023133141,0.019256441,0.60851603,0.04524945,0,0.036224982,0.23457261,0,0.022878931,0,0,0.009469337,0,0,0,2.450000048
0.023107291,0.012837381,0.6080747,0.04582945,0.006547065,0.036586541,0.236978098,0,0.02285054,0,0,0.006482878,0,0,0,2.430000067
0.026357669,0,0.602438385,0.054116,0,0.053988671,0.22397659,0,0.023301711,0,0.005443434,0.009677215,0,0,0,2.480000019
0.026117404,0.008831971,0.60152037,0.053748856,0,0.053622685,0.217581924,0,0.023152382,0,0.005393811,0.009336656,0,0,0,2.49000001
0.02635893,0,0.603039495,0.05410518,0,0.054042118,0.218816999,0.004351116,0.023710429,0,0.005454659,0.009427418,0,0,0,2.480000019
0.026809829,0,0.59862415,0.054455458,0,0.054198285,0.216728787,0,0.023723799,0,0.00556127,0.019191209,0,0,0,2.549999952
0.026630992,0.009046891,0.59757263,0.054090212,0,0.053835371,0.209989809,0,0.02357288,0,0.005510958,0.019049441,0,0,0,2.549999952
0.026815283,0,0.599331264,0.054458595,0,0.054267516,0.211464921,0.004458598,0.023757963,0,0.0055414,0.019203822,0,0,0,2.539999962
0.02632339,0,0.603255082,0.054765501,0,0.045905428,0.230169201,0,0.02375526,0,0.005457289,0.009662611,0,0,0,2.480000019
0.01814189,0,0.606416524,0.05442566,0,0.053916422,0.228046708,0,0.02342531,0,0.005474394,0.009452878,0,0,0,2.470000029
0.025941079,0,0.604224149,0.054038624,0,0.053277516,0.233152578,0,0.023404048,0,0,0.005264325,0,0,0,2.430000067
0.024602021,0.00880891,0.604826042,0.052727611,0,0.051720884,0.226514809,0,0.022588562,0,0,0.005033662,0,0.002485371,0,2.460000038
0.053039946,0,0.598193866,0.051132035,0,0.050114474,0.229362716,0,0.012592221,0,0,0.004865174,0,0,0,2.430000067
0,0,0.601895169,0.0822489,0,0.054895764,0.231111775,0,0.027289958,0,0,0.002558434,0,0,0,2.430000067
0.079413619,0,0.581189757,0.070287078,0,0.054188868,0.205283933,0,0,0,0,0.004785099,0,0.00472172,0.000129927,2.5
0.069308985,0,0.597148871,0.034654492,0,0.104559979,0.193671563,0,0,0,0,0,0,0,0,2.410000086
0.091719576,0,0.593504273,0.046054657,0,0.02500853,0.243069888,0,0,0,0,0,0,0,0,2.380000114
0,0.311831891,0.541221308,0.146946801,0,0,0,0,0,0,0,0,0,0,0,2.174000025
0,0.347826105,0.565217378,0.086956517,0,0,0,0,0,0,0,0,0,0,0,2.263999939
0,0.264741906,0.570070133,0.104945806,0,0,0.060242154,0,0,0,0,0,0,0,0,2.309999943
0,0.205424285,0.578186236,0.108486087,0,0,0.107903392,0,0,0,0,0,0,0,0,4.421999931
0,0.147727282,0.58485795,0.114374987,0,0,0.153039781,0,0,0,0,0,0,0,0,2.490999937
0,0.163352932,0.600401583,0.078079263,0,0,0.158166221,0,0,0,0,0,0,0,0,2.401000023
0,0.030506723,0.596820046,0.129524309,0,0,0.243148921,0,0,0,0,0,0,0,0,2.414999962
0,0.036605328,0.609735777,0.101660096,0,0,0.251998799,0,0,0,0,0,0,0,0,2.40199995
0,0,0.599933292,0.133466704,0,0,0.266600004,0,0,0,0,0,0,0,0,2.380000114
0.071924292,0.04794952,0.588643506,0.027760251,0,0.005047319,0.219558396,0,0.0384858,0,0,0,0,0,0,2.430000067
0.078715367,0,0.585327457,0.065491186,0,0.054785897,0.205919387,0,0,0,0,0,0,0.009130982,0,2.519999981
0,0.2284,0.599999997,0,0,0.107200002,0,0,0,0,0,0,0.0644,0,0,3.130000114
0,0.207999992,0.6,0,0,0.106800003,0,0,0,0,0,0,0.085200005,0,0,3.349999905
0,0.228400002,0.6,0,0,0.086000004,0,0,0,0,0,0,0.085599995,0,0,3.329999924
0.02557545,0.230179013,0.583120215,0,0.06393862,0.01534527,0,0,0,0,0.03069054,0,0.051150891,0,0,3.24000001
0,0.27551019,0.581632677,0,0.068877548,0,0,0,0,0.022959179,0,0,0.051020406,0,0,3.059999943
0,0.22556391,0.591478697,0,0.067669173,0.040100251,0,0,0,0,0.025062661,0,0.050125309,0,0,3.210000038
0,0.230769199,0.589743623,0,0.076923071,0.025641029,0,0,0,0,0.025641029,0,0.051282049,0,0,3.220000029
0,0.212121196,0.590909106,0,0.070707067,0.050505051,0,0,0,0,0.02525253,0,0.050505051,0,0,3.279999971
0,0,0.601752293,0,0.194743103,0,0.203504604,0,0,0,0,0,0,0,0,2.720000029
0,0,0.606986923,0,0.149927206,0.058224162,0.18486171,0,0,0,0,0,0,0,0,2.690000057
0,0,0.611260064,0,0.112600511,0.10723861,0.168900814,0,0,0,0,0,0,0,0,2.670000076
0,0,0.615620205,0,0.075038291,0.1562021,0.153139403,0,0,0,0,0,0,0,0,2.660000086
0,0,0.621062441,0,0.066707845,0.14021001,0.172019705,0,0,0,0,0,0,0,0,2.619999886
0,0,0.641394751,0,0.037108122,0.077415221,0.244081906,0,0,0,0,0,0,0,0,2.420000076
0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.840000033
0.041666672,0.375000018,0.58333331,0,0,0,0,0,0,0,0,0,0,0,0,1.950000048
0.086956517,0.347826105,0.565217378,0,0,0,0,0,0,0,0,0,0,0,0,2.150000095
0.153828403,0.307703002,0.538468595,0,0,0,0,0,0,0,0,0,0,0,0,2.289999962
0,0,0.638297849,0.085106378,0,0,0,0.212765988,0,0.063829786,0,0,0,0,0,2.420000076
0.086956517,0.347826105,0.565217378,0,0,0,0,0,0,0,0,0,0,0,0,2.124000072
0,0.160355402,0.578058834,0,0,0,0.075939853,0,0,0,0,0.185645911,0,0,0,3.640000105
0,0.307798808,0.538532491,0.153668701,0,0,0,0,0,0,0,0,0,0,0,2.377000093
0,0,0.615384634,0.153846111,0,0.038461542,0,0.192307713,0,0,0,0,0,0,0,2.630000114
0,0,0.613281265,0.156249994,0,0.039062499,0,0.187499993,0,0,0.00390625,0,0,0,0,2.660000086
0,0,0.61,0.16,0,0.04,0,0.18,0,0,0.01,0,0,0,0,2.680000067
0,0,0.604166648,0.166666679,0,0.041666665,0,0.166666679,0,0,0.020833328,0,0,0,0,2.720000029
0,0,0.59782613,0.173913005,0,0.043478261,0,0.152173904,0,0,0.0326087,0,0,0,0,2.700000048
0,0,0.590909107,0.181818196,0,0.045454549,0,0.136363599,0,0,0.045454549,0,0,0,0,2.460000038
0,0.31578947,0.578947339,0,0,0,0,0,0,0.105263192,0,0,0,0,0,2.697999954
0,0,0.685030377,0,0,0.004939209,0,0.245060811,0,0.064969603,0,0,0,0,0,2.559999943
0,0,0.669347966,0,0,0.018204909,0,0.219729091,0,0.092718035,0,0,0,0,0,2.710000038
0,0,0.64,0,0,0.08,0.24,0,0,0.04,0,0,0,0,0,2.450000048
0.086956522,0.304347807,0.56521741,0,0,0.043478261,0,0,0,0,0,0,0,0,0,2.11500001
0.106194704,0.283185827,0.557522127,0,0,0.053097342,0,0,0,0,0,0,0,0,0,2.154999971
0.136363599,0.249999995,0.545454587,0,0,0.068181819,0,0,0,0,0,0,0,0,0,2.188999891
0.157407412,0.226851826,0.537037056,0,0,0.078703706,0,0,0,0,0,0,0,0,0,2.223999977
0,0.184533698,0.567516117,0,0,0,0.04276528,0,0,0,0,0.205184905,0,0,0,3.569999933
0,0,0.619358705,0,0.060952949,0.114713801,0.157746495,0,0,0,0,0,0.04722805,0,0,3.052000046
0,0.355555586,0.577777746,0.044444448,0,0,0,0,0,0,0,0.022222219,0,0,0,2.369999886
0.025941079,0,0.604224149,0.054038624,0,0.053277516,0.233152578,0,0.023404048,0,0,0.005264325,0,0,0,2.430000067
0.024602021,0.00880891,0.604826042,0.052727611,0,0.051720884,0.226514809,0,0.022588562,0,0,0.005033662,0,0.002485371,0,2.460000038
0.053039946,0,0.598193866,0.051132035,0,0.050114474,0.229362716,0,0.012592221,0,0,0.004865174,0,0,0,2.430000067
0.052484966,0,0.600506545,0.050585628,0,0.049635955,0.233618184,0,0.0124723,0,0,0,0,0,0,2.390000105
0.027034783,0,0.602913323,0.054762753,0,0.054699734,0.232978016,0,0.027475902,0,0,0,0,0,0.000135489,2.400000095
0.054329502,0,0.602988117,0.054833714,0,0.054581601,0.23313786,0,0,0,0,0,0,0,0.000129206,2.390000105
0.054204649,0,0.603102287,0.027417459,0,0.054645837,0.233205999,0,0.027291409,0,0,0,0,0,0.00013236,2.380000114
0.027732608,0,0.602598054,0.082189361,0,0.054645843,0.232701774,0,0,0,0,0,0,0,0.00013236,2.400000095
0.027606293,0,0.602724693,0.027291154,0,0.054645327,0.232825636,0,0.054771388,0,0,0,0,0,0.00013551,2.400000095
0.024325716,0,0.613014541,0.048264294,0,0.032133178,0.257581666,0,0.024003098,0,0,0,0,0,0.000677507,2.369999886
0,0,0.603084425,0.05439099,0,0.05458006,0.233225809,0,0.05458006,0,0,0,0,0,0.000138656,2.410000086
0.062997905,0,0.60531317,0,0.046431784,0.046465125,0.184060515,0,0,0.013266221,0.018232722,0,0.013266221,0.008299724,0.001666611,2.799999952
0.075683575,0,0.603608135,0,0.019734872,0.039469753,0.192431616,0,0,0.026313161,0.026313161,0,0.013156581,0,0.003289146,2.75
0.06313953,0,0.602979182,0,0.026570944,0.043211329,0.174388531,0,0,0.039856416,0.023249573,0,0.016640393,0.006642735,0.003321367,2.900000095
0.102428384,0,0.584463728,0.033084095,0.013233638,0.013233638,0.199960281,0,0,0.013233638,0.016542047,0,0.019850458,0.00330841,0,2.700000048
0.067615659,0,0.576512471,0.04626335,0.035587188,0.01423488,0.161921687,0,0,0.053380779,0.037366549,0,0.007117437,0,0,2.799999952
0.08096846,0,0.582764539,0.021122211,0.042244413,0.01408147,0.160248611,0,0,0.042244413,0.042244413,0,0,0.007040735,0.007040735,2.900000095
0.190476204,0.285714297,0.523809499,0,0,0,0,0,0,0,0,0,0,0,0,2.342000008
0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.950000048
0,0,0.608150436,0.18573668,0,0,0,0.206112884,0,0,0,0,0,0,0,2.50999999
0,0,0.621048693,0.148221997,0,0,0,0.21080549,0,0.01992382,0,0,0,0,0,2.539999962
0,0,0.632823673,0.112130491,0,0,0,0.214474988,0,0.040570848,0,0,0,0,0,2.569999933
0,0,0.643321435,0.07716502,0,0,0,0.216816964,0,0.062696581,0,0,0,0,0,2.599999905
0,0,0.65474659,0.041548746,0,0,0,0.220178382,0,0.083526282,0,0,0,0,0,2.630000114
0,0,0.666962337,0,0,0,0,0.222616374,0,0.110421289,0,0,0,0,0,2.670000076
0,0,0.609679939,0.183060079,0,0,0,0.207259983,0,0,0,0,0,0,0,2.5
0,0,0.621868793,0.147117303,0,0,0,0.211530804,0,0.019483101,0,0,0,0,0,2.529999971
0,0,0.633122845,0.111631688,0,0,0,0.214707679,0,0.040537788,0,0,0,0,0,2.559999943
0,0,0.644328833,0.077003129,0,0,0,0.218106121,0,0.060561916,0,0,0,0,0,2.589999914
0,0,0.654995731,0.042271562,0,0,0,0.220751496,0,0.081981211,0,0,0,0,0,2.630000114
0,0,0.669138495,0,0,0,0,0.225518,0,0.105343505,0,0,0,0,0,2.650000095
0,0,0.551267445,0.207622013,0,0,0.20634592,0,0,0.034764622,0,0,0,0,0,2.582999945
0,0,0.532974572,0.267264187,0,0,0.199581198,0,0,0.000180043,0,0,0,0,0,2.519000053
0,0,0.614944123,0.001383711,0,0,0.23057998,0,0,0.153092186,0,0,0,0,0,2.75999999
0,0,0.603471692,0.038339618,0,0,0.226113195,0,0,0.132075495,0,0,0,0,0,2.737999916
0,0,0.592670708,0.074329081,0,0,0.222506008,0,0,0.110494204,0,0,0,0,0,2.700000048
0,0,0.571010369,0.143948595,0,0,0.213994988,0,0,0.071046048,0,0,0,0,0,2.625
0,0,0.611106808,0,0,0,0.222213597,0,0,0.166679595,0,0,0,0,0,2.779999971
0,0,0.607727146,0.011060831,0,0,0.220984613,0,0,0.160227409,0,0,0,0,0,2.769999981
0,0,0.601078693,0.032819491,0,0,0.218567109,0,0,0.147534707,0,0,0,0,0,2.75999999
0,0,0.578933798,0.1052942,0,0,0.2105147,0,0,0.105257302,0,0,0,0,0,2.720000029
0,0,0.523800001,0.285733294,0,0,0.190466706,0,0,0,0,0,0,0,0,2.549999952
0,0.307798808,0.538532491,0.153668701,0,0,0,0,0,0,0,0,0,0,0,2.377000093
0.153828403,0.307703002,0.538468595,0,0,0,0,0,0,0,0,0,0,0,0,2.269999981
0,0,0.6,0,0.1,0,0.2,0,0,0.1,0,0,0,0,0,2.829999924
0,0,0.577068045,0.096385527,0,0,0.240526386,0,0.076394951,0,0,0.009625091,0,0,0,2.45600009
0,0,0.588092898,0.084445493,0,0,0.251924583,0,0.067031968,0,0,0.008505059,0,0,0,2.477999926
0,0,0.597092123,0.074678491,0,0,0.261307519,0,0.059568184,0,0,0.007353682,0,0,0,2.450999975
0,0,0.603852743,0.067322214,0,0,0.268248473,0,0.053763804,0,0,0.006812766,0,0,0,2.427000046
0,0,0.610019454,0.060760526,0,0,0.27469652,0,0.048554752,0,0,0.005968748,0,0,0,2.421000004
0,0,0.614487332,0.055777152,0,0,0.279254506,0,0.044782621,0,0,0.005698388,0,0,0,2.411000013
0,0,0.61877639,0.05139718,0,0,0.283723103,0,0.040943508,0,0,0.00515982,0,0,0,2.378999949
0,0,0.592001394,0.138213818,0,0,0.253109646,0,0,0.016675142,0,0,0,0,0,2.5
0,0.044463693,0.607333617,0.03528864,0,0,0.241630999,0,0.063519551,0.007346453,0,0,0,0,0,2.470000029
0,0.047963453,0.608672794,0.03565537,0,0,0.243084604,0,0.064205051,0,0,0,0,0,0,2.470000029
0,0.021911623,0.601972071,0.035191394,0,0,0.247202918,0,0.074101127,0,0,0.018757681,0,0,0,2.5
0,0.027449403,0.594303081,0.099445659,0,0,0.232084433,0,0.015828492,0,0,0.030020703,0,0,0,2.589999914
0,0.05787041,0.60248017,0.065001659,0,0,0.228641732,0,0.040641814,0,0,0.00495401,0,0,0,2.470000029
0.089097908,0.071685048,0.555559051,0.092593181,0,0,0.16612121,0,0,0.024943602,0,0,0,0,0,2.730000019
0,0.06584889,0.618668409,0.067801781,0,0.01873551,0.22894541,0,0,0,0,0,0,0,0,2.369999886
0,0.076161739,0.620307784,0.061134579,0,0.018587809,0.223808089,0,0,0,0,0,0,0,0,2.369999886
0,0.03513768,0.599455988,0.075651622,0,0.00396819,0.239467507,0,0.045442171,0,0,0,0,0,0,2.480000019
0,0.065842819,0.610810085,0.049301347,0.052144417,0.01686455,0.204797705,0,0,0,0,0,0,0,0,2.424000025
0,0.012122659,0.60023156,0.095482945,0,0.010351929,0.236698291,0,0,0.026390608,0,0.018183979,0,0,0,2.585000038
0,0.268014081,0.567003539,0,0,0,0,0,0,0,0,0.164982379,0,0,0,3.52699995
0.056769674,0.301686606,0.577292127,0,0,0.064251593,0,0,0,0,0,0,0,0,0,2.237999916
0.060220522,0.275657307,0.575911822,0,0,0.088210349,0,0,0,0,0,0,0,0,0,2.204999924
0.25,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2.220999956
0,0.285714299,0.571428599,0,0.142857102,0,0,0,0,0,0,0,0,0,0,2.519999981
0,0.285714299,0.571428599,0,0,0,0,0,0,0.142857102,0,0,0,0,0,2.770999908
0.136363602,0.318181801,0.545454597,0,0,0,0,0,0,0,0,0,0,0,0,2.359999895
0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,2.200000048
0,0,0.596639298,0.1140018,0,0.002415292,0.248913101,0,0,0.03771307,0,0,0,0,0,2.520999908
0,0,0.600407288,0.106109799,0,0.002416293,0.252502591,0,0,0.038246459,0,0,0,0,0,2.503999949
0,0,0.599465813,0.105029481,0,0.002011793,0.250294857,0,0,0.042906693,0,0,0,0,0,2.546999931
0,0,0.603312045,0.097000416,0,0.001805305,0.254061929,0,0,0.043500904,0,0,0,0,0,2.513000011
0,0.012122659,0.60023156,0.095482945,0,0.010351929,0.236698291,0,0,0.026390608,0,0.018183979,0,0,0,2.585000038
0,0,0.60294022,0,0,0.002635092,0.2532115,0,0.097637091,0.043236308,0,0,0,0,0,2.496999979
0,0,0.604466118,0.061765053,0,0,0.264198313,0,0.04968353,0.018970691,0,0,0,0,0,2.5
0,0,0.607511904,0.01424551,0,0,0.259129296,0,0.074910522,0.043257699,0,0,0,0,0,2.49000001
0,0,0.615364141,0.071426133,0,0.014476429,0.258936785,0,0,0.026323879,0,0.012940009,0,0,0,2.479000092
0,0.04673334,0.609966677,0.065666669,0.02523333,0,0.228899986,0,0,0,0,0.022499999,0,0,0,3.493000031
0,0.0467497,0.610043576,0.065622966,0.025242168,0,0.229213495,0,0,0,0,0.022507879,0,0,0,3.493000031
0,0.01504393,0.592889594,0.106589298,0,0.002631002,0.237599697,0,0.01504393,0.02988548,0,0,0,0,0,2.503000021
